,Nbrhood,Nbr_latitude,Nbr_longitude,Borough_name,venue.name,venue.location.lat,venue.location.lng,venue_category
234,Anerley,51.4028046,0.0148142,Bromley,Benito's Hat,51.405699812141265,0.014783707545963377,Burrito Place
235,Anerley,51.4028046,0.0148142,Bromley,Patisserie Valerie,51.405163618351175,0.016470255130996432,Café
236,Anerley,51.4028046,0.0148142,Bromley,Texas Jacks,51.40660246602366,0.012613353223573915,Mexican Restaurant
237,Anerley,51.4028046,0.0148142,Bromley,Vue,51.39897,0.01851,Movie Theater
238,Angel,51.5384287,-0.0999051,Islington,Steve Hatt,51.53858794839484,-0.09904121479314358,Fish Market
239,Angel,51.5384287,-0.0999051,Islington,The Life Centre Islington,51.538055727558145,-0.09917056229039065,Yoga Studio
240,Angel,51.5384287,-0.0999051,Islington,Little Angel Theatre,51.53875877049495,-0.10129533420847975,Theater
241,Angel,51.5384287,-0.0999051,Islington,Ottolenghi,51.539715736121565,-0.10231434330256582,Mediterranean Restaurant
242,Angel,51.5384287,-0.0999051,Islington,Ray Stitch Haberdashery Shop and Café,51.53843244328264,-0.09925789892367093,Hobby Shop
243,Angel,51.5384287,-0.0999051,Islington,Amorino,51.53803391515425,-0.10258298416398652,Ice Cream Shop
244,Angel,51.5384287,-0.0999051,Islington,Planet Organic,51.537966952053225,-0.09967632951781946,Organic Grocery
245,Angel,51.5384287,-0.0999051,Islington,Zaffrani,51.53925523720228,-0.10120195226035689,Indian Restaurant
246,Angel,51.5384287,-0.0999051,Islington,Raabs The Bakers,51.539462940929226,-0.09776832486951217,Bakery
247,Angel,51.5384287,-0.0999051,Islington,Almeida Theatre,51.53961999832438,-0.10284453933909748,Theater
248,Angel,51.5384287,-0.0999051,Islington,After Noah,51.53856947253504,-0.10234069311960248,Gift Shop
249,Angel,51.5384287,-0.0999051,Islington,69 Colebrooke Row,51.53648003112913,-0.1012068068361282,Cocktail Bar
250,Angel,51.5384287,-0.0999051,Islington,MEAT Liquor,51.53915418061159,-0.10284391706196584,Burger Joint
251,Angel,51.5384287,-0.0999051,Islington,Paper Mache Tiger,51.539117570678094,-0.10037466449870135,Boutique
252,Angel,51.5384287,-0.0999051,Islington,Cass Art,51.53637898495149,-0.1010133630159783,Arts & Crafts Store
253,Angel,51.5384287,-0.0999051,Islington,Lucky Chip,51.53726994181427,-0.10052886763768511,Burger Joint
254,Angel,51.5384287,-0.0999051,Islington,Flashback Records,51.53764585204391,-0.10005494400651446,Record Shop
255,Angel,51.5384287,-0.0999051,Islington,The Bill Murray,51.53622641765042,-0.09875024400395076,Pub
256,Angel,51.5384287,-0.0999051,Islington,Waterstones,51.53621159007864,-0.10263594846038261,Bookstore
257,Angel,51.5384287,-0.0999051,Islington,King's Head Theatre Pub,51.53824942522654,-0.10240414144742085,Pub
258,Angel,51.5384287,-0.0999051,Islington,Everyman Cinema,51.53682872988637,-0.10348771717557345,Movie Theater
259,Angel,51.5384287,-0.0999051,Islington,Zen Mondo,51.53698597847207,-0.1032101803980794,Japanese Restaurant
260,Angel,51.5384287,-0.0999051,Islington,Pophams,51.53666577092601,-0.09617513945083765,Bakery
261,Angel,51.5384287,-0.0999051,Islington,The Old Queens Head,51.5372319,-0.1004195,Gastropub
262,Angel,51.5384287,-0.0999051,Islington,El Inca Plebeyo,51.53998859119499,-0.0968242898402462,Latin American Restaurant
263,Angel,51.5384287,-0.0999051,Islington,Laki Kane,51.53994665641483,-0.1025156713110661,Tiki Bar
264,Angel,51.5384287,-0.0999051,Islington,Saponara,51.53687523712736,-0.09612145254292304,Italian Restaurant
265,Angel,51.5384287,-0.0999051,Islington,La Petite Auberge,51.5399049,-0.102532,French Restaurant
266,Angel,51.5384287,-0.0999051,Islington,Le Sacre Coeur,51.53757191631713,-0.10363352447749476,French Restaurant
267,Angel,51.5384287,-0.0999051,Islington,La Farola Cafe & Bistro,51.537562114828525,-0.10292747297945617,Spanish Restaurant
268,Angel,51.5384287,-0.0999051,Islington,GAIL's Bakery,51.537968,-0.10240741,Bakery
269,Angel,51.5384287,-0.0999051,Islington,Afghan Kitchen,51.53576,-0.10297269,Afghan Restaurant
270,Angel,51.5384287,-0.0999051,Islington,The Taproom,51.54078228499395,-0.10270445216114005,Pub
271,Angel,51.5384287,-0.0999051,Islington,Mem & Laz,51.53756623021478,-0.10335246233622011,Mediterranean Restaurant
272,Angel,51.5384287,-0.0999051,Islington,Myddleton Arms,51.5417212619542,-0.09784740723840467,Pub
273,Angel,51.5384287,-0.0999051,Islington,Côte Brasserie,51.53640056770772,-0.10309801198323534,French Restaurant
274,Angel,51.5384287,-0.0999051,Islington,Sushi Show,51.535351159672246,-0.10342334530603922,Sushi Restaurant
275,Angel,51.5384287,-0.0999051,Islington,Islington Green,51.53614919371303,-0.1030728552264935,Park
276,Angel,51.5384287,-0.0999051,Islington,twentytwentyone,51.54091942397131,-0.10267976072540125,Furniture / Home Store
277,Angel,51.5384287,-0.0999051,Islington,Franco Manca,51.53609392342005,-0.10356613269300731,Pizza Place
278,Angel,51.5384287,-0.0999051,Islington,Fig & Olive,51.5402096667282,-0.1025871179781961,Bistro
279,Angel,51.5384287,-0.0999051,Islington,Udderlicious,51.54230964083462,-0.10302011166990502,Ice Cream Shop
280,Angel,51.5384287,-0.0999051,Islington,Brother Marcus,51.53523548451827,-0.10356405096700497,Mediterranean Restaurant
281,Angel,51.5384287,-0.0999051,Islington,Duke of Cambridge,51.534636807807345,-0.09869248862062167,Pub
282,Angel,51.5384287,-0.0999051,Islington,Smokehouse,51.54266538232297,-0.09972963075119065,Pub
283,Angel,51.5384287,-0.0999051,Islington,The Pig and Butcher,51.537409147073845,-0.10690145297540735,Gastropub
284,Angel,51.5384287,-0.0999051,Islington,Kipferl,51.535149668837526,-0.10353741847043645,Austrian Restaurant
285,Angel,51.5384287,-0.0999051,Islington,Akari,51.540630621528756,-0.09582973009562311,Japanese Restaurant
286,Angel,51.5384287,-0.0999051,Islington,Pistachio & Pickle Dairy,51.534826745587516,-0.10386753872659582,Cheese Shop
287,Angel,51.5384287,-0.0999051,Islington,Oldroyd,51.53510772746462,-0.1042616494901057,Restaurant
288,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Tapping The Admiral,51.5453508403135,-0.14596976760247357,Pub
289,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Crêpes à la carte,51.54451,-0.141316,French Restaurant
290,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Mario’s Cafe,51.545658622828945,-0.142036637571307,Café
291,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Caps and Taps,51.54597779031636,-0.1416963838535368,Beer Store
292,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,The Hawley Arms,51.54206638516973,-0.1453809978463495,Pub
293,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,The Fields Beneath,51.54645507617196,-0.14669645210505802,Coffee Shop
294,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Mamasons,51.54346817565093,-0.14177428049326135,Ice Cream Shop
295,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Camden Town Brewery,51.54683072779654,-0.1468809955929848,Brewery
296,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Doppio,51.54621806341175,-0.14189631906671035,Coffee Shop
297,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Camden Lock Market,51.54147500282177,-0.14608424276895518,Market
298,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Lock Tavern,51.542853296844,-0.14780859217605852,Bar
299,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Camden Stables Market,51.542131452771656,-0.14769315719604492,Market
300,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Chin Chin Laboratories,51.54157293468255,-0.14627985936851223,Ice Cream Shop
301,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,The Grafton,51.546758722093855,-0.14451071619987488,Pub
302,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Spiritual Caipirinha Bar,51.54311788023673,-0.14897852567955353,Cocktail Bar
303,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Camden Lock,51.54136679078018,-0.14544833726470066,Market
304,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Magic Falafel,51.54247,-0.14841703,Falafel Restaurant
305,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,KERB Camden,51.54115887194335,-0.14637536874315207,Street Food Gathering
306,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Camden Lock Village,51.54160805076991,-0.14586100323567955,Flea Market
307,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Horse Tunnel Market,51.54173503539416,-0.14710977705273587,Flea Market
308,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Miss Poppy Cakes,51.54251512108323,-0.14850746336617116,Café
309,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Honest Burgers,51.5413768323624,-0.14648562641389162,Burger Joint
310,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Talacre Community Sports Centre,51.547161543844965,-0.14744036306839597,Recreation Center
311,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Phoenicia Mediterranean Food Hall,51.547582274900094,-0.14141618597908623,Grocery Store
312,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Cyberdog,51.54227180814349,-0.14766516216718076,Clothing Store
313,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Ramo Ramen,51.545388,-0.141693,Ramen Restaurant
314,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Camden Pizza,51.541668,-0.1471091,Pizza Place
315,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Mildred's Camden,51.54055998754959,-0.14493850895918803,Vegetarian / Vegan Restaurant
316,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Poppies Fish & Chips,51.540808681253246,-0.14399632254480962,Fish & Chips Shop
317,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Regent's Canal,51.541130539543104,-0.13963580131530762,Canal
318,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,The Abbey Tavern,51.54575149611991,-0.1416065765707394,Pub
319,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Amy Winehouse Statue,51.542395403250104,-0.14801390620076818,Outdoor Sculpture
320,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Owl Bookshop,51.54716622419697,-0.1416041570351045,Bookstore
321,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Better Kentish Town Sports Centre,51.5469456325033,-0.14442992481661668,Gym Pool
322,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Hummy Yummy,51.548135659039175,-0.14124648473561105,Juice Bar
323,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Marine Ices,51.54330720248684,-0.15008621659652924,Ice Cream Shop
324,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,The Old Eagle,51.54276886297672,-0.13929225230670478,Pub
325,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,drinkers paradise,51.54665402687407,-0.14400388678630835,Liquor Store
326,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Map Café,51.54771393233876,-0.14506794808372286,Café
327,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Camden Gardens,51.54198465354244,-0.14160990715026855,Park
328,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,GAIL's Bakery,51.548131509446684,-0.1411200755597382,Bakery
329,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Lunar Cycles,51.54780287857379,-0.146942138671875,Bike Shop
330,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Earth Natural Foods,51.54805181016716,-0.14115276097564242,Food & Drink Shop
331,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Nando's,51.5432364,-0.1498577,Portuguese Restaurant
332,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Lidl,51.547511575939616,-0.14151791559231236,Supermarket
333,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Lemongrass,51.542472,-0.139018,Asian Restaurant
334,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Rossopomodoro,51.54056097868909,-0.14483259714901,Italian Restaurant
335,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Hidden Coffee,51.541777,-0.138658,Café
336,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,The Twins Coffee Shop,51.54261672339149,-0.13768267951269353,Café
337,Ardleigh Green,51.5443687,-0.1443031798919795,Havering,Talacre Park,51.54716790344586,-0.14846599806233324,Park
338,Arkley,51.65309,-0.2002261,Barnet,Ye Old Mitre Inne,51.65293985597287,-0.19950711317058195,Pub
339,Arkley,51.65309,-0.2002261,Barnet,Joie de Vie,51.653659,-0.201288,Bakery
340,Arkley,51.65309,-0.2002261,Barnet,Caffè Nero,51.654861350903246,-0.20174251971706453,Coffee Shop
341,Arkley,51.65309,-0.2002261,Barnet,The Black Horse,51.653074676346264,-0.20671865927031788,Pub
342,Arkley,51.65309,-0.2002261,Barnet,Waterstones,51.65536764449228,-0.20260742879035312,Bookstore
343,Arkley,51.65309,-0.2002261,Barnet,Spizzico,51.65659952034345,-0.20180215956982464,Italian Restaurant
344,Arkley,51.65309,-0.2002261,Barnet,Dudley's Pancake House,51.65296534998406,-0.1996250564098026,Restaurant
345,Arkley,51.65309,-0.2002261,Barnet,Iceland,51.65477607025453,-0.20168656303517574,Grocery Store
346,Arkley,51.65309,-0.2002261,Barnet,Waitrose & Partners,51.65588336632445,-0.20372468058224058,Supermarket
347,Arkley,51.65309,-0.2002261,Barnet,The Coffee Bean,51.65562465024617,-0.2034127440858931,Coffee Shop
348,Arkley,51.65309,-0.2002261,Barnet,Boots,51.65530542689331,-0.20174458656297875,Pharmacy
349,Arkley,51.65309,-0.2002261,Barnet,Old Court House Recreation Ground,51.65197856511862,-0.2027008385670588,Park
350,Arkley,51.65309,-0.2002261,Barnet,Superdrug,51.65470175800435,-0.20162840568205498,Pharmacy
351,Arkley,51.65309,-0.2002261,Barnet,The Spires,51.65519586229026,-0.20171950160270705,Shopping Mall
352,Arkley,51.65309,-0.2002261,Barnet,Domino's Pizza,51.65267503809468,-0.1988371212448783,Pizza Place
353,Arkley,51.65309,-0.2002261,Barnet,Subway,51.65123453009186,-0.19707168117531637,Sandwich Place
354,Arkley,51.65309,-0.2002261,Barnet,KFC,51.655905,-0.2021049,Fast Food Restaurant
355,Arkley,51.65309,-0.2002261,Barnet,Old Court House Park,51.65421,-0.202351,Park
356,Arkley,51.65309,-0.2002261,Barnet,Londis,51.65270532774716,-0.19897140676059663,Convenience Store
357,Arkley,51.65309,-0.2002261,Barnet,Barnet Cafe,51.65324743010216,-0.20080331831316292,Breakfast Spot
358,Arkley,51.65309,-0.2002261,Barnet,The Honey Bee,51.652501,-0.198851,Coffee Shop
359,Arkley,51.65309,-0.2002261,Barnet,WHSmith,51.655615,-0.203131,Bookstore
360,Arkley,51.65309,-0.2002261,Barnet,Costa Coffee,51.65540052918798,-0.2026323039177099,Coffee Shop
361,Arkley,51.65309,-0.2002261,Barnet,Sainsbury’s Local,51.65540739992249,-0.2016463300841509,Grocery Store
362,Arkley,51.65309,-0.2002261,Barnet,The Works,51.655369,-0.203281,Discount Store
363,Arkley,51.65309,-0.2002261,Barnet,From China,51.651168,-0.196508,Chinese Restaurant
364,Arkley,51.65309,-0.2002261,Barnet,Taxassist Accountants,51.651013,-0.1966312,Financial or Legal Service
365,Arkley,51.65309,-0.2002261,Barnet,Euro Food & Wine,51.651092352820406,-0.19649010954699725,Convenience Store
366,Arkley,51.65309,-0.2002261,Barnet,Savoro Restaurant with Rooms - London,51.65695553714127,-0.20136137309536445,Restaurant
367,Arkley,51.65309,-0.2002261,Barnet,Bus Stop Q On Barnet Hill,51.650315508826544,-0.1952534292984282,Bus Stop
368,Arkley,51.65309,-0.2002261,Barnet,High Barnet London Underground Station,51.65071732758688,-0.194604318262868,Metro Station
369,Arkley,51.65309,-0.2002261,Barnet,Ravenscroft Park,51.65306170315878,-0.20737123206204253,Park
370,Arnos Grove,51.6520851,-0.0810175,Enfield,Goodlooking Optics,51.65222318701091,-0.07948966142976298,Optical Shop
371,Arnos Grove,51.6520851,-0.0810175,Enfield,PizzaExpress,51.652475,-0.080832,Pizza Place
372,Arnos Grove,51.6520851,-0.0810175,Enfield,Waitrose & Partners,51.65160230841171,-0.08411422773417598,Supermarket
373,Arnos Grove,51.6520851,-0.0810175,Enfield,Aksular Restaurant Enfield Town,51.65253293848226,-0.08065439293130425,Turkish Restaurant
374,Arnos Grove,51.6520851,-0.0810175,Enfield,Caffè Nero,51.65206131221433,-0.08194884281707003,Coffee Shop
375,Arnos Grove,51.6520851,-0.0810175,Enfield,Enfield Town Park,51.64999826732184,-0.08385537174238117,Park
376,Arnos Grove,51.6520851,-0.0810175,Enfield,Enfield Town Railway Station (ENF),51.65204938137716,-0.07901336622578717,Train Station
377,Arnos Grove,51.6520851,-0.0810175,Enfield,Fish&Chips@,51.648623535277245,-0.0798469108487494,Fish & Chips Shop
378,Arnos Grove,51.6520851,-0.0810175,Enfield,Waterstones,51.65217895615991,-0.08369463055116849,Bookstore
379,Arnos Grove,51.6520851,-0.0810175,Enfield,Nando's,51.65197017,-0.08114819,Portuguese Restaurant
380,Arnos Grove,51.6520851,-0.0810175,Enfield,SalSar Fish Bar,51.650520531021705,-0.07459847621068631,Fish & Chips Shop
381,Arnos Grove,51.6520851,-0.0810175,Enfield,Pearsons,51.65164785978176,-0.08232934782697308,Department Store
382,Arnos Grove,51.6520851,-0.0810175,Enfield,Palace Gardens Shopping Centre,51.65135850190756,-0.0820151249580114,Shopping Mall
383,Arnos Grove,51.6520851,-0.0810175,Enfield,Lidl,51.6505537746643,-0.0811531099237607,Supermarket
384,Arnos Grove,51.6520851,-0.0810175,Enfield,Enfield Tandoori,51.651793192077015,-0.08065095853326538,Indian Restaurant
385,Arnos Grove,51.6520851,-0.0810175,Enfield,Game,51.651152220399666,-0.08310930767302141,Video Game Store
386,Arnos Grove,51.6520851,-0.0810175,Enfield,The Taps,51.653149,-0.0805077,Bar
387,Arnos Grove,51.6520851,-0.0810175,Enfield,Paperchase,51.65304946899414,-0.08512124419212341,Stationery Store
388,Arnos Grove,51.6520851,-0.0810175,Enfield,Next,51.65105514,-0.08143798,Clothing Store
389,Arnos Grove,51.6520851,-0.0810175,Enfield,Topshop,51.6513844,-0.08159,Women's Store
390,Arnos Grove,51.6520851,-0.0810175,Enfield,The Kings Head,51.652660331501174,-0.08246338075464425,Pub
391,Arnos Grove,51.6520851,-0.0810175,Enfield,McDonald's,51.65221,-0.083016,Fast Food Restaurant
392,Arnos Grove,51.6520851,-0.0810175,Enfield,Superdrug,51.65134486778301,-0.08135619658163998,Pharmacy
393,Arnos Grove,51.6520851,-0.0810175,Enfield,Marks & Spencer,51.6512131,-0.08309994,Department Store
394,Arnos Grove,51.6520851,-0.0810175,Enfield,Greggs,51.652234688925326,-0.08430754892089642,Bakery
395,Arnos Grove,51.6520851,-0.0810175,Enfield,Boots,51.65114431020147,-0.08363617733289175,Pharmacy
396,Arnos Grove,51.6520851,-0.0810175,Enfield,O'Neill's,51.65195,-0.081436224,Irish Pub
397,Arnos Grove,51.6520851,-0.0810175,Enfield,Bonito Café,51.65186154634263,-0.08068824091398728,Sandwich Place
398,Arnos Grove,51.6520851,-0.0810175,Enfield,H&M,51.6513761,-0.0809471,Clothing Store
399,Arnos Grove,51.6520851,-0.0810175,Enfield,TK Maxx,51.65114516112646,-0.08140396037020967,Clothing Store
400,Arnos Grove,51.6520851,-0.0810175,Enfield,Starbucks,51.652275,-0.083432,Coffee Shop
401,Arnos Grove,51.6520851,-0.0810175,Enfield,New Look,51.6514534,-0.0819067,Clothing Store
402,Arnos Grove,51.6520851,-0.0810175,Enfield,Muffin Break,51.65179702888905,-0.08202365848404967,Café
403,Arnos Grove,51.6520851,-0.0810175,Enfield,Art Cafe,51.65229101323687,-0.08102874005590784,Coffee Shop
404,Arnos Grove,51.6520851,-0.0810175,Enfield,Dugdale Centre Theatre,51.65047946783168,-0.0803250843871468,Theater
405,Arnos Grove,51.6520851,-0.0810175,Enfield,Prezzo,51.65219414589276,-0.08123988069048073,Italian Restaurant
406,Arnos Grove,51.6520851,-0.0810175,Enfield,Virgin Active,51.64865672097287,-0.08117576505542846,Gym / Fitness Center
407,Arnos Grove,51.6520851,-0.0810175,Enfield,WHSmith,51.65170814730157,-0.0842589669341578,Bookstore
408,Arnos Grove,51.6520851,-0.0810175,Enfield,Costa Coffee,51.65130027313302,-0.08391604707874048,Coffee Shop
409,Arnos Grove,51.6520851,-0.0810175,Enfield,Tesco,51.651107,-0.076795,Supermarket
410,Arnos Grove,51.6520851,-0.0810175,Enfield,The George,51.652137296078116,-0.08144726094193884,Pub
411,Arnos Grove,51.6520851,-0.0810175,Enfield,The Stag,51.652598462798245,-0.08646945655937059,Pub
412,Arnos Grove,51.6520851,-0.0810175,Enfield,Specsavers,51.65124464270386,-0.08264916806776688,Optical Shop
413,Arnos Grove,51.6520851,-0.0810175,Enfield,Palace Exchange,51.65134815832487,-0.08180382893803856,Shopping Mall
414,Arnos Grove,51.6520851,-0.0810175,Enfield,Sony Centre,51.65159164826388,-0.08372783660888672,Electronics Store
415,Arnos Grove,51.6520851,-0.0810175,Enfield,Malone & Co,51.6524253,-0.0832789,Restaurant
416,Arnos Grove,51.6520851,-0.0810175,Enfield,JD Sports,51.6512809,-0.0816881,Sporting Goods Shop
417,Arnos Grove,51.6520851,-0.0810175,Enfield,Clintons,51.65117252851155,-0.08279309046291793,Gift Shop
418,Arnos Grove,51.6520851,-0.0810175,Enfield,Clarks,51.65140965931157,-0.08168686130115113,Shoe Store
419,Arnos Grove,51.6520851,-0.0810175,Enfield,Caffe Massarella,51.652129,-0.082751,Coffee Shop
420,Balham,51.4570271,-0.1932607,Wandsworth,easyGym,51.456062510722795,-0.19375450230423824,Gym / Fitness Center
421,Balham,51.4570271,-0.1932607,Wandsworth,King's Arms,51.457344,-0.194708,Pub
422,Balham,51.4570271,-0.1932607,Wandsworth,Brewers Inn,51.45678002375434,-0.18956455650277432,Pub
423,Balham,51.4570271,-0.1932607,Wandsworth,Cafe Fleur,51.455728,-0.188987,Café
424,Balham,51.4570271,-0.1932607,Wandsworth,Planet Organic,51.45496414900038,-0.19282569079627868,Organic Grocery
425,Balham,51.4570271,-0.1932607,Wandsworth,Ekachai,51.45410493351479,-0.19303923869764789,Asian Restaurant
426,Balham,51.4570271,-0.1932607,Wandsworth,Waterstones,51.45466654329266,-0.19297416039386756,Bookstore
427,Balham,51.4570271,-0.1932607,Wandsworth,Nando's,51.454452644072546,-0.19317920604755545,Portuguese Restaurant
428,Balham,51.4570271,-0.1932607,Wandsworth,Starbucks,51.45673073372686,-0.19307715489411212,Coffee Shop
429,Balham,51.4570271,-0.1932607,Wandsworth,The Grapes,51.4587186027974,-0.19058879054410502,Pub
430,Balham,51.4570271,-0.1932607,Wandsworth,The Black Chapel,51.45683149347575,-0.1947963953443832,Coffee Shop
431,Balham,51.4570271,-0.1932607,Wandsworth,Waitrose & Partners,51.45444602288551,-0.1936882418258392,Supermarket
432,Balham,51.4570271,-0.1932607,Wandsworth,King George's Park,51.45276174271085,-0.194734571066702,Park
433,Balham,51.4570271,-0.1932607,Wandsworth,Rossopomodoro,51.45541010227865,-0.19271744941722807,Pizza Place
434,Balham,51.4570271,-0.1932607,Wandsworth,Pret A Manger,51.456653942321076,-0.19288692507055347,Sandwich Place
435,Balham,51.4570271,-0.1932607,Wandsworth,GAIL's Bakery,51.460097,-0.188775,Bakery
436,Balham,51.4570271,-0.1932607,Wandsworth,Cineworld,51.4541378290051,-0.19308159316362275,Multiplex
437,Balham,51.4570271,-0.1932607,Wandsworth,UNIQLO,51.454724914322895,-0.19336247451688415,Clothing Store
438,Balham,51.4570271,-0.1932607,Wandsworth,Chit Chaat Chai,51.4599898756125,-0.18902459301147512,Chaat Place
439,Balham,51.4570271,-0.1932607,Wandsworth,Hotel Chocolat,51.454635,-0.192331,Chocolate Shop
440,Balham,51.4570271,-0.1932607,Wandsworth,Sainsbury's,51.45442437553618,-0.191674053927946,Supermarket
441,Balham,51.4570271,-0.1932607,Wandsworth,The Thai,51.459859068363436,-0.18934481048189636,Thai Restaurant
442,Balham,51.4570271,-0.1932607,Wandsworth,Decathlon,51.4545521,-0.1928867,Sporting Goods Shop
443,Balham,51.4570271,-0.1932607,Wandsworth,Paperchase,51.454614,-0.19304,Stationery Store
444,Balham,51.4570271,-0.1932607,Wandsworth,Flying Tiger,51.45567249648437,-0.19389747539673244,Gift Shop
445,Balham,51.4570271,-0.1932607,Wandsworth,Five Guys,51.4543917,-0.1938458,Burger Joint
446,Balham,51.4570271,-0.1932607,Wandsworth,Konnigans,51.46015876139984,-0.18862045523777995,Restaurant
447,Balham,51.4570271,-0.1932607,Wandsworth,Superdrug,51.45485977927624,-0.19311830996726687,Pharmacy
448,Balham,51.4570271,-0.1932607,Wandsworth,Premier Inn London Wandsworth,51.45433145922669,-0.19160007055779715,Hotel
449,Balham,51.4570271,-0.1932607,Wandsworth,New Look,51.456096,-0.1943642,Clothing Store
450,Balham,51.4570271,-0.1932607,Wandsworth,PureGym,51.45693004580858,-0.19208131452917615,Gym / Fitness Center
451,Balham,51.4570271,-0.1932607,Wandsworth,Starbucks,51.454407,-0.19349992,Coffee Shop
452,Balham,51.4570271,-0.1932607,Wandsworth,Brew,51.46022096454624,-0.1885415662714229,Breakfast Spot
453,Balham,51.4570271,-0.1932607,Wandsworth,Primark,51.4554404,-0.1933133,Clothing Store
454,Balham,51.4570271,-0.1932607,Wandsworth,Boots Opticians,51.4557723,-0.193994,Optical Shop
455,Balham,51.4570271,-0.1932607,Wandsworth,Gourmet Burger Kitchen,51.4549238,-0.192943,Burger Joint
456,Balham,51.4570271,-0.1932607,Wandsworth,Masala Kitchen,51.45728601251447,-0.18732833179897385,Indian Restaurant
457,Bankside,51.5029222,-0.103458,Southwark,Union Theatre,51.50367723463347,-0.10180789288243569,Performing Arts Venue
458,Bankside,51.5029222,-0.103458,Southwark,Origin Coffee,51.504326,-0.103555,Coffee Shop
459,Bankside,51.5029222,-0.103458,Southwark,The Anchor & Hope,51.50338372931985,-0.10643927677545802,Gastropub
460,Bankside,51.5029222,-0.103458,Southwark,Baltic,51.503309,-0.10476,Eastern European Restaurant
461,Bankside,51.5029222,-0.103458,Southwark,Young Vic,51.503035994714295,-0.10746042968216699,Theater
462,Bankside,51.5029222,-0.103458,Southwark,Byron,51.50309330399268,-0.10682139938830915,Burger Joint
463,Bankside,51.5029222,-0.103458,Southwark,Bala Baya,51.503273292758884,-0.10168848263965446,Israeli Restaurant
464,Bankside,51.5029222,-0.103458,Southwark,Honest Burgers,51.503142521996004,-0.10669601178847188,Burger Joint
465,Bankside,51.5029222,-0.103458,Southwark,Laughing Gravy,51.501143869563045,-0.10439159540743105,Gastropub
466,Bankside,51.5029222,-0.103458,Southwark,Fitness4less,51.50437435149201,-0.10146266537098739,Gym / Fitness Center
467,Bankside,51.5029222,-0.103458,Southwark,Hilton,51.50555250441724,-0.10111210137711868,Hotel
468,Bankside,51.5029222,-0.103458,Southwark,The Hoxton Southwark,51.50567584468746,-0.10464829382863172,Hotel
469,Bankside,51.5029222,-0.103458,Southwark,Macellaio RC,51.503366552186186,-0.10169583422215604,Italian Restaurant
470,Bankside,51.5029222,-0.103458,Southwark,Crossfit Gym Central London,51.50397171528993,-0.09911393853303388,Gym / Fitness Center
471,Bankside,51.5029222,-0.103458,Southwark,Novotel London Blackfriars,51.50513853290159,-0.10483520240586586,Hotel
472,Bankside,51.5029222,-0.103458,Southwark,Crossfit Blackfriars,51.50058123636172,-0.10036108066144578,Gym / Fitness Center
